contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
contig-112000000,-3.34298765e+00,2.19910948e+00,5.89028370e-01,-6.72380791e-01,8.53427917e-01,4.01641064e-01,-1.14494123e+00,-7.62962792e-01,3.38550695e-01,4.89313121e-01,-1.93701610e-01,2.53222427e-01,2.98128901e-01,-2.98196415e-02,-1.79712877e-01,-3.76970233e-01,-6.42286252e-01,6.40504069e-01,6.93584005e-01,-2.96916785e-01,-3.63546366e-01,7.85055756e-01,-2.96089362e-01,4.47665734e-02,-2.73060673e-02
contig-113000000,-6.64892513e+00,1.23945458e+00,-4.32486001e+00,4.71471814e-02,-1.14326062e-01,6.89437647e-02,5.19434100e-01,3.92373481e-01,-3.16431469e-01,5.43246263e-02,-1.15315666e-01,-1.63056035e-02,-3.12166728e-01,-9.85940185e-02,1.53631461e-01,6.82032263e-02,8.42603717e-02,-2.95908468e-01,-9.50074090e-02,3.93552565e-02,-9.10319454e-02,-2.55310311e-02,2.79460609e-01,-5.70695718e-02,-1.20806118e-01
contig-114000000,-6.25348858e+00,1.04929460e+00,-4.16096733e+00,1.08718989e-01,2.39887206e-01,-5.03260303e-01,5.38112358e-01,3.42616080e-01,-2.24999165e-01,-1.71690253e-02,8.86335164e-02,2.00730171e-01,7.08378231e-02,-2.31589587e-01,2.99044121e-01,1.48321485e-01,1.28969232e-01,-2.16099720e-01,5.28797800e-01,1.23609946e-01,-3.76670216e-01,4.67581043e-02,2.31288281e-01,-1.36610451e-01,-2.27179976e-01
contig-115000000,-5.41499427e+00,1.68673798e+00,-2.70770434e+00,-3.38002255e-01,1.07681846e-01,-8.62203468e-02,7.39026117e-02,8.35059656e-02,-2.98244157e-01,-3.43611668e-02,4.11672331e-02,1.03577352e-01,-2.48190675e-01,1.04612674e-01,3.43186071e-01,2.26008323e-01,-3.58191269e-01,-4.47519821e-01,1.00521136e-01,9.56710869e-02,-3.88223471e-01,2.56413823e-01,3.11275281e-01,-1.30202475e-02,-9.84755496e-02
contig-116000000,-6.90332830e-01,-6.45408148e+00,-7.48880912e-01,8.13618046e-01,6.68798166e-01,2.03883003e-01,9.69691086e-01,1.15118256e+00,-8.02787881e-01,-1.48635146e+00,2.37201071e-01,1.68785933e+00,-8.43499232e-01,4.66360479e-01,8.36815565e-01,-5.04819421e-01,-2.27045243e-01,4.82046684e-01,-3.82866441e-01,3.83321414e-01,4.45155381e-01,1.15514070e-01,7.26504976e-01,1.38905551e+00,-1.18029488e+00
contig-117000000,1.16696303e+00,9.77476000e-01,3.64491654e+00,-1.51623775e-01,-2.29268971e+00,2.59275029e-01,-3.30691068e-01,1.09983120e+00,-8.14822470e-01,1.13281361e+00,1.21270140e+00,-6.68768613e-01,1.53709991e-02,-3.57740374e-01,-5.09874596e-01,7.85044868e-01,2.74146071e-01,3.29947675e-01,-3.36998140e-02,-2.97036692e-01,-6.61614129e-02,6.03494070e-01,2.60158064e-01,6.97798009e-01,-6.40993089e-01
contig-118000000,1.34695132e+01,7.45197522e-01,-4.91547004e+00,-6.70145417e-01,-4.64326910e-01,-1.89548023e-01,-1.14442215e+00,3.52286706e-01,-3.43783958e-01,3.72774274e-01,5.00001780e-01,2.42477533e-02,-9.96669176e-02,2.36583431e-01,5.00521534e-02,-6.14457164e-02,-8.45439160e-02,5.04523905e-02,5.28464844e-02,-5.51939798e-02,1.45641896e-01,-9.60697242e-02,-1.25595476e-01,-7.85202866e-03,-9.73040874e-02
contig-119000000,-7.34104232e-01,-3.01653949e+00,1.26850148e+00,-2.57532510e-01,5.17279954e-01,9.61870498e-01,7.28354218e-01,1.42793226e-01,-1.22224382e-01,3.87205143e-01,1.05742840e+00,1.07918929e+00,2.80491303e-01,-1.16551843e+00,1.05974398e-01,2.12868730e-01,5.17361719e-01,1.34760653e-01,-3.69462584e-01,-1.19193111e-01,-6.77971669e-01,-8.42475325e-01,3.88999425e-01,-3.14399249e-01,-1.81409828e-01
contig-120000000,-5.71021533e-01,-1.76924848e+00,2.15586148e+00,8.61272249e-02,-5.00631927e-01,1.89732991e-02,-2.89609453e-01,1.87743220e-01,1.80425311e-01,1.61275335e+00,1.49092846e-01,4.95463394e-01,5.45217630e-01,-1.26232244e+00,-3.50144310e-01,7.31771333e-01,-2.27662392e-01,4.57147470e-02,4.78030270e-01,-8.30968140e-02,8.71896057e-01,-1.43015192e-01,-7.98253432e-01,1.94072841e-01,9.45999661e-02
contig-121000000,-1.73800964e-01,-2.72473592e+00,1.25414417e+00,-4.00727250e-02,-4.50411795e-01,3.11378658e-01,8.69757129e-01,4.60393360e-01,2.13184979e-01,4.96574393e-01,7.01700762e-01,6.58004397e-01,8.40080529e-01,3.72893679e-01,5.35323641e-01,-1.10862213e+00,-4.89861226e-01,-4.62881371e-01,1.75924990e-01,-2.18913588e+00,1.90867867e-01,-6.07734497e-01,1.26826660e-01,-6.42290390e-01,-3.25591708e-01
contig-122000000,-7.65815428e-01,-3.57333498e+00,1.23182189e+00,2.20000476e-01,-2.46517339e-02,1.02440033e-01,1.68395639e-01,1.92371913e-01,3.18818879e-01,3.35704632e-01,-4.04428093e-01,8.52148288e-01,-5.88654691e-01,5.73974253e-03,5.53010370e-01,-7.26455630e-01,-3.87562988e-01,2.89463688e-01,-1.28088899e-01,4.24804916e-01,3.39146088e-01,8.35711216e-01,3.46420563e-02,-3.88043869e-01,-3.18087366e-01
contig-123000000,-3.90079909e-01,-3.07071016e+00,1.47149749e+00,-1.02385690e-01,-4.91135890e-01,1.33453502e+00,6.12685991e-01,1.57590549e-01,6.71482322e-01,5.30867692e-01,1.14406016e+00,-7.10677478e-01,-1.18734072e+00,4.78020164e-01,-3.40699354e-02,3.66978187e-01,-4.22997279e-01,-1.07649027e+00,-5.45602187e-01,1.10556386e+00,2.37709920e-01,-1.88892763e-02,-2.35231548e-01,4.00218897e-01,1.77735006e-01
contig-124000000,-3.95019404e+00,1.24162608e+00,-5.77349344e-01,-7.24522019e-01,2.24252122e-01,4.83910887e-01,3.60556634e-02,-4.81032465e-01,4.13891967e-01,1.50371844e-01,3.72910699e-01,-5.37232109e-01,-5.57814450e-01,-1.28343533e-03,1.69037630e-01,-2.16029253e-01,4.09196265e-01,1.34528198e-01,3.84224771e-01,-1.34098015e-01,1.87947754e-01,3.14437563e-01,-5.63919357e-02,2.95202298e-01,3.90670779e-01
contig-125000000,-3.56491280e+00,5.36779563e+00,1.09294195e+00,-8.14066849e-01,-4.71931375e-01,2.41088570e-01,2.91682329e-01,-8.42199378e-01,4.12175631e-01,9.12446938e-02,7.38903893e-01,1.85263491e-03,5.39912201e-01,6.02333565e-01,-7.80355695e-02,3.44865302e-01,-5.79099722e-01,1.71848275e-01,4.19154270e-01,-1.12841791e-01,-2.05456327e-01,-1.33057172e-02,1.79789136e-01,-7.98444142e-02,-3.41367855e-01
contig-126000000,3.69313679e-02,2.99080231e-01,3.54750968e+00,-2.01614869e-02,-1.06371096e+00,1.10685812e+00,9.55654599e-01,-2.23563677e-01,2.10193266e-01,2.38969734e+00,3.29085852e-01,-3.81186489e-01,6.42737692e-01,4.07578854e-01,-6.11291203e-01,-2.76210636e-01,-9.32567445e-02,3.71279577e-01,9.39830989e-02,7.91319784e-02,3.10722442e-01,3.98830726e-02,-2.62907988e-01,1.49232382e-01,7.90297809e-02
contig-127000000,1.28712757e-01,3.00280095e+00,5.74336624e+00,-6.87452870e-01,-2.63424150e+00,9.15715537e-01,-2.06226977e+00,2.51983960e+00,3.77386255e+00,-2.44956409e+00,-2.74966511e-01,2.78539008e-01,-8.30173153e-01,7.09836271e-01,8.11273860e-01,-6.25845216e-01,1.39765369e+00,-6.33650236e-01,-6.91296761e-01,1.18471647e+00,-7.81262638e-01,-7.88277597e-01,-3.05996696e-01,-6.43867321e-01,-6.78277216e-01
contig-128000000,2.87781384e+00,6.04466978e+00,5.35560528e+00,5.36305131e+00,-1.19166694e+00,-8.27647306e-01,-7.73426840e-01,-2.42829362e-01,-5.48650055e-01,-9.90484193e-01,4.56388837e-01,-6.75656065e-01,-6.29851231e-01,-7.43386120e-01,1.17153335e+00,-1.00518474e-01,1.51676906e+00,3.11949807e-01,1.18017816e+00,6.36645228e-02,7.36194698e-01,1.12645109e-01,1.13487324e-01,-4.93892212e-01,1.21158134e+00
contig-129000000,-7.17323634e-01,-3.63310808e+00,1.19711903e+00,-1.20442529e-01,-1.91346332e-01,4.28349336e-01,9.31252740e-01,-1.98936481e-01,4.80591789e-01,9.32504905e-01,-2.58710801e-01,-8.93212301e-01,-5.80829277e-01,7.89254643e-01,-1.14024320e-01,-5.86735554e-01,-2.72646426e-01,4.84620059e-01,7.28799662e-01,3.00157397e-01,6.87784342e-01,1.79446169e-01,-2.28534330e-01,5.89908828e-01,-1.69462322e-01
contig-130000000,-2.27530179e-01,-3.88090770e+00,7.21592619e-01,1.12026167e-01,-1.31016025e+00,7.94302305e-01,-4.66351990e-01,1.26447951e+00,9.63330221e-01,-4.36450294e-01,3.31726906e-01,-5.20328528e-01,3.14212567e-01,-3.20977264e-01,-7.28501841e-02,-5.93651775e-01,1.33065614e-01,3.59448210e-01,6.45333346e-01,1.11767700e+00,4.27514447e-01,2.70008212e-01,-8.40139824e-02,-1.19853374e-01,-4.64395915e-01
contig-131000000,5.44272399e+00,5.49610598e+00,3.31441050e+00,3.80993256e+00,4.68462601e+00,1.75320415e+00,2.56083488e+00,1.34663777e+00,1.72929489e+00,5.68555902e-01,4.45577086e-01,-8.56051046e-01,-6.63085252e-01,4.34204751e-01,1.48732763e-01,2.39715820e-01,-1.49999316e-01,-8.46459685e-02,-2.59086682e-01,7.16106372e-02,3.71080534e-01,1.13957640e+00,3.90427555e-01,-1.43818669e-01,2.27170089e-01
contig-132000000,1.16750069e+00,5.02026285e+00,7.14004287e+00,-6.95147235e-01,-1.47703983e+00,-4.59189040e-01,4.34740006e-01,5.16515657e-01,-5.26927829e-01,-3.39292673e-02,-5.00944872e-01,7.65256425e-01,4.12743825e-02,2.11514992e-01,-8.87676860e-01,-2.18729398e-01,-6.64097504e-02,-3.54948381e-01,-5.19766114e-01,3.16241245e-01,-3.86566574e-01,-1.27656813e+00,5.89535064e-03,-3.59108503e-01,-7.55759115e-01
contig-133000000,-8.90738855e-01,-5.01733443e+00,5.71659687e-01,1.47223413e-01,3.00967393e-01,1.73330019e-01,7.77546102e-01,3.25679554e-01,-9.51300281e-01,-1.40083398e-01,3.00509165e-01,3.86561641e-01,3.41392830e-01,5.08086077e-02,8.46737684e-01,-8.28937032e-01,1.81506467e-01,6.73147669e-01,7.74195835e-01,2.11128864e-01,-7.04612134e-01,-7.38752152e-01,-1.06458589e+00,-7.13843837e-01,3.85514733e-01
contig-134000000,-9.30158930e-02,-3.13240596e+00,1.22747438e+00,1.42188683e-01,-8.51645010e-01,-4.19775018e-01,6.88920678e-01,-2.52693958e-02,5.97314861e-01,5.02821642e-01,8.01998883e-01,-1.72508784e-01,-7.94225445e-01,1.03450125e-01,6.00048856e-01,1.97714857e-01,2.70113859e-01,-2.95727555e-01,-5.16163552e-01,1.45262386e-01,6.05822502e-01,-2.70419094e-01,1.17596885e-01,2.93167893e-01,-1.02461049e-01
contig-135000000,-3.10305652e+00,4.75650739e+00,1.68963776e+00,-1.35691199e+00,1.59908875e-02,2.28385938e-01,-1.53281531e+00,4.76576348e-01,-5.59119360e-01,-7.30389331e-01,3.69168169e-02,7.41397022e-01,2.94323164e-02,-1.55763430e-01,1.08568693e+00,2.64095875e-01,-5.58180600e-01,-2.78938123e-03,2.29472128e-01,1.09841842e-02,3.59859411e-01,2.07766597e-01,-1.39093216e-01,6.29887152e-01,-1.69464163e-01
contig-136000000,-6.04916090e-01,-3.53849587e+00,1.55653545e+00,1.75450003e-01,1.33129159e-01,-5.69986798e-01,7.27543876e-01,-5.14737811e-02,-7.29672265e-01,3.10105045e-01,2.40897524e-01,-5.39064058e-02,5.39550398e-01,-9.09295565e-01,6.43603647e-01,6.50828714e-02,4.79771129e-02,-2.96203238e-01,4.09681101e-01,-7.12664317e-02,-3.42091147e-01,6.98725076e-01,-1.79337117e-01,-4.76695025e-01,1.47389929e-01
contig-137000000,2.67534304e-01,3.37532463e+00,6.07733078e+00,1.56473553e-01,-4.13905162e-01,3.19289558e-01,6.06701608e-01,-8.33606624e-01,4.16034580e-01,1.27946414e+00,2.31557392e-01,-5.53389011e-01,-1.75245055e-01,8.26560577e-01,-1.49071749e-01,-5.10761410e-01,-2.02615948e-01,-1.16035394e+00,-7.63907522e-01,8.07732515e-01,-6.43839969e-01,7.35548358e-02,-4.08030192e-01,3.03564679e-01,-2.40707765e-01
contig-138000000,-7.03378979e-01,-3.42319631e+00,1.71415245e+00,3.17912940e-01,-5.36838537e-01,-5.08634320e-02,-1.86857557e-01,-2.98865844e-01,1.00622146e+00,8.12548770e-01,2.09656453e-01,-7.14725482e-01,1.06790790e+00,3.13551911e-02,1.14494425e+00,-2.48460172e-01,1.05221491e+00,1.83134457e-01,4.01910091e-01,-5.36381637e-01,-1.50424789e-01,-5.58750787e-01,-2.14772298e-01,-1.99479430e-01,9.79838245e-02
contig-139000000,-7.95512969e-01,-3.35521961e+00,1.40368088e+00,2.09392882e-01,-1.89304079e-01,-3.34360586e-01,-2.60756848e-01,6.08550668e-01,1.22517968e-01,5.23187443e-01,-2.89342322e-01,4.63568322e-01,3.57268465e-01,-1.33920922e+00,1.01955062e+00,1.79204957e-02,-1.75970051e-01,-3.10455791e-01,3.92732181e-01,-5.16223200e-01,-5.50213684e-01,-1.17544829e-01,1.38233254e-01,5.99300676e-01,1.04613154e-01
contig-140000000,-6.23608493e-01,-4.70229367e+00,8.26656023e-01,5.27199324e-01,-1.09825875e-01,-2.90684524e-02,4.66933721e-01,4.46736794e-01,-1.54307327e-01,-5.91620232e-02,-5.16171204e-01,-7.55413220e-01,1.34028115e-01,-2.65859538e-01,-8.63812322e-01,8.40715026e-01,-1.03172649e+00,1.07277116e+00,-3.34389491e-01,5.11916682e-01,3.13725653e-03,-7.71581640e-01,7.75670502e-02,-3.50903167e-01,-2.59627842e-01
contig-141000000,-2.36190400e-01,-2.19253911e+00,2.12628001e+00,-5.08378036e-01,-1.39508531e-01,5.47337945e-01,4.02678109e-01,3.24034225e-01,-1.15896267e+00,3.30328107e-02,-6.37233229e-01,-4.04173572e-01,4.26603628e-01,-8.15960583e-01,5.98710494e-01,-8.08786860e-01,-1.16529757e+00,4.52159964e-01,-3.17282294e-01,3.70826019e-01,-1.05102455e-01,-3.59294868e-01,-3.13677466e-01,-1.74833925e-01,-8.16529348e-01
contig-142000000,-8.12007160e-01,-3.45421916e+00,1.57488158e+00,3.53804720e-01,-1.26411757e+00,-9.62303876e-01,-6.95044380e-01,2.50151170e-01,6.38743471e-01,1.19461275e+00,5.57979090e-03,-8.54859240e-01,1.69499334e-01,-1.88709779e-01,-4.97101133e-01,-1.71664133e-01,8.78140324e-01,-2.27047812e-01,1.09874598e-02,6.59222376e-01,1.65493734e-01,3.32633103e-01,-8.07505929e-02,-6.49765724e-01,1.55617542e-01
contig-143000000,-5.52903116e-01,-3.27197311e+00,1.51332035e+00,2.23493392e-01,-4.48991918e-01,-2.02102374e-01,1.56607080e-01,4.27204158e-01,-1.93385667e-01,3.80984499e-01,1.78327432e-01,-1.76345308e+00,-1.53533009e+00,-6.55772795e-01,-7.18654598e-01,6.07473238e-01,-2.07300849e-01,-4.36703353e-02,6.49693404e-01,-1.84414584e-01,1.21407292e-01,-7.82848692e-01,-6.49988161e-02,-2.16614872e-01,7.59317093e-01
contig-144000000,-1.47175312e-01,-3.12161614e+00,1.44641712e+00,-3.94593663e-01,-6.33113753e-01,1.40153440e+00,3.59380533e-01,1.29140390e-01,1.78078035e-01,-6.87898891e-01,9.00812959e-01,-2.25974415e-01,7.15457539e-02,-4.56294493e-01,1.90584472e-01,7.82505891e-01,3.85970384e-02,9.65030135e-02,-6.82328510e-01,2.53135195e-01,6.97359160e-01,-6.18747775e-01,7.84994894e-02,-3.26630071e-02,4.39589208e-01
contig-145000000,-4.70238913e+00,-8.83269120e-01,-2.88511591e+00,-2.80282373e-01,1.46016429e+00,-8.61052260e-01,2.01778883e-01,-1.91385364e-01,-6.83211092e-01,-1.18980292e-01,1.53819821e-01,-2.00771638e-01,-6.42386006e-01,1.16102368e-02,-1.91307275e-01,4.77174955e-01,1.86543044e-01,-2.75859234e-01,4.55611889e-01,5.33034947e-01,-3.68505982e-01,-8.83341744e-02,-2.35740114e-01,-4.05654542e-01,2.83229600e-02
contig-146000000,-7.71494905e-01,-6.56547309e+00,-3.48408825e-01,8.36484399e-01,-9.00337466e-01,1.30906299e+00,-1.08801823e+00,7.92519002e-01,9.45741629e-02,-6.86187716e-01,6.87346534e-01,4.62727038e-01,1.32452174e-01,5.75641930e-01,-1.23677691e+00,-6.43280519e-01,8.04427636e-01,-1.43589666e-01,-1.50785068e-01,-1.13835677e+00,-3.58819816e-01,2.35370614e-01,-2.07896718e-02,1.57344256e-01,6.32598493e-01
contig-147000000,-4.86679932e-01,-2.48223864e+00,2.16928258e+00,-1.37239897e-01,-1.00269295e+00,-1.89892531e-03,4.51167065e-02,-9.60077196e-01,4.95467689e-01,1.07235864e+00,-6.53934529e-02,9.79406795e-01,-8.74675441e-01,1.80632666e-01,1.23456965e-01,3.18613856e-02,-1.50696844e-01,5.90847474e-01,5.48041358e-02,8.06473482e-01,-2.40003657e-01,-4.75874289e-01,-5.85027486e-01,-5.71429244e-01,3.54927868e-01
contig-148000000,-4.20126015e+00,-3.10624548e+00,-3.22752614e+00,-2.86866021e-01,2.30895492e+00,-3.44976766e-01,1.80089719e-01,-7.10882610e-01,-6.81406706e-01,-2.47268599e-01,5.00129221e-01,4.32591347e-01,-1.45123931e+00,5.24320956e-01,-1.84281627e-02,1.53882563e-01,7.37000281e-01,-6.74569929e-01,1.86333827e-01,5.65251571e-01,-3.39891211e-01,-2.11712553e-01,5.37670987e-01,2.26802833e-01,3.37126535e-01
contig-149000000,-3.30605648e-01,-4.27913924e+00,7.08461604e-01,2.43867669e-01,-2.12885577e-01,-5.16117940e-02,1.03982238e+00,2.59034419e-01,2.52243924e-03,-6.04989463e-01,3.58312477e-01,8.49052873e-01,-7.67980821e-01,-7.22108725e-01,-3.52030568e-02,1.15727696e+00,9.31953902e-02,1.91738403e-02,-3.78448492e-01,-5.27305316e-01,5.97172582e-01,1.30174329e-01,-2.48206544e-01,-8.22353901e-01,2.70781243e-01
contig-150000000,-9.60971478e-02,1.12503324e+00,4.36867218e+00,-3.65477891e-01,-1.60745020e+00,1.28684710e-01,2.81584556e-01,7.17968413e-01,2.42217944e-01,1.49481216e-01,2.79672775e-02,-2.40733072e-01,-5.14794566e-01,-7.36348447e-01,-6.14594168e-02,2.02674523e-01,6.99325112e-01,-1.29812990e+00,3.98165719e-01,-1.04313357e+00,3.77137003e-01,-1.52049447e-01,5.93479590e-02,1.38269489e-01,-1.50031423e-01
contig-151000000,-1.06963973e+00,-5.24170742e+00,7.67736597e-01,9.32272144e-01,2.59746935e-01,-1.87892406e+00,5.35444437e-01,-1.27852741e+00,1.32478342e+00,3.72802522e-02,-3.65291685e-01,3.27136823e-01,-8.04922263e-01,8.48353325e-01,4.64603937e-01,-5.99992616e-01,-4.38376459e-01,2.82059445e-01,-3.69314123e-01,8.15895829e-01,-2.55461433e-01,1.48622541e-01,-4.28776620e-01,5.89903387e-02,2.69773573e-02
contig-152000000,-4.43734767e-01,-3.37222895e+00,1.28276632e+00,-2.57457011e-01,-7.64268603e-01,-4.05054459e-02,-4.62041532e-02,7.42447227e-01,5.57442306e-01,9.23666083e-01,-6.57723985e-01,2.42734099e-01,-9.69138317e-01,9.47243171e-02,1.09919450e+00,7.08323052e-01,-4.81403278e-01,1.07142476e-01,-6.21989331e-01,-1.07847899e+00,1.67283477e-01,7.73800468e-01,4.43318969e-01,-6.05133686e-02,-1.58465709e-01
contig-153000000,-1.42948860e-01,-5.25308136e+00,4.37879277e-01,7.07589448e-01,-6.09460340e-01,-1.65723336e+00,9.71769389e-01,-2.26738131e-01,1.47330191e+00,-1.27028995e+00,-1.23095838e-01,7.23412833e-01,-1.12610017e+00,8.96531216e-01,6.22142008e-01,1.80659409e-01,1.11890652e-01,4.86794129e-01,-2.79987341e-01,-4.46516901e-01,7.72152139e-01,-6.66464831e-01,7.31415210e-01,-4.90190186e-01,1.34051794e-01
contig-154000000,-4.64095161e+00,1.40033960e+00,-1.52377287e+00,-4.31500071e-01,7.13833526e-01,-1.97935025e-02,-9.53275706e-01,-2.87026498e-01,-5.19826903e-02,-2.93200918e-01,1.42196105e-01,-9.21047153e-01,-2.35951209e-01,-3.22225282e-01,-1.45588018e-01,5.57639645e-01,2.20638353e-01,-7.39969785e-01,-3.63138352e-01,1.23772828e-01,2.89027372e-01,-1.62801170e-01,5.67752219e-02,-2.76369133e-01,-1.42611802e-01
contig-155000000,-6.99512708e-01,-4.09131774e+00,1.34565166e+00,9.76257212e-02,-1.83227841e-01,-8.83624023e-01,6.81160226e-02,1.40890805e-01,-1.99580314e-01,1.60354487e-01,1.90278765e-01,-1.99858494e-01,1.75065006e-01,-4.30886372e-01,7.93293010e-01,3.93686497e-01,-6.15149657e-03,-6.75053862e-02,1.77309896e-01,-5.83011649e-02,-9.54911636e-01,-1.14014229e-01,-9.52768408e-02,6.85391421e-01,2.23987536e-02
contig-156000000,-7.63881457e-01,-4.32009533e+00,1.02803379e+00,5.48858327e-01,-1.71025295e-01,-2.99789268e+00,3.39604330e-01,-3.18248486e-01,-2.58892527e-01,1.33492034e+00,-1.27965309e-01,-5.54722299e-01,-1.98609197e-01,3.54422877e-02,1.27745218e-01,-2.23822737e-01,-6.33615294e-01,-7.94977668e-01,1.97991973e-01,5.08002751e-01,2.70910449e-01,8.73095620e-02,-3.02096186e-01,9.07106514e-01,7.51067843e-01
contig-157000000,-4.20707638e+00,-1.60286502e+00,-2.38123904e+00,-1.41597254e-01,1.67706718e+00,-2.23569029e-01,-3.45278316e-01,-7.78612180e-01,6.68313605e-02,-4.90661613e-01,-4.84468370e-01,1.13831059e+00,-7.00215048e-01,6.87883147e-01,7.42205865e-01,-1.03150328e-01,5.10763921e-01,-2.84702354e-01,6.14597719e-01,8.00205919e-01,-3.67542805e-01,2.62417661e-01,-2.70095802e-02,-4.39903907e-02,-3.47689327e-02
contig-158000000,5.02758771e+00,5.93694490e+00,3.23063433e+00,1.03941347e+00,4.36574372e+00,5.56775897e-01,1.02285282e+00,2.57041713e+00,1.11190365e+00,1.87940781e+00,1.79384312e-01,4.77400667e-02,-2.07913346e-01,-8.91376728e-02,-1.06494647e-02,8.19475667e-01,4.48956120e-01,8.55641700e-01,-4.77751255e-01,3.14120968e-01,4.55210409e-01,2.79089242e-01,1.34159170e-01,3.20790470e-01,1.52533655e-01
contig-159000000,3.54955749e-01,-9.46653627e-01,3.21987272e+00,-2.22742125e-01,-8.72795253e-01,2.46420840e+00,4.95446963e-01,-1.05362297e-01,-5.36668326e-02,1.68321435e-01,-6.04808960e-01,1.01238334e-01,1.37032377e+00,-6.82558081e-01,1.28457735e+00,-1.89013545e-01,7.51092367e-01,-7.71942982e-01,-1.21504122e-01,7.62401409e-01,1.80972304e-01,-9.34515432e-01,1.51874257e-01,1.90157513e-01,-3.55851657e-01
contig-160000000,-1.78958981e-01,-3.45228556e+00,1.10100169e+00,-4.72335533e-01,-9.02174645e-01,8.16382387e-01,2.06991967e-01,3.97108678e-01,-1.91956148e-01,-7.84766901e-01,2.77709023e-03,-2.30469000e-01,-1.69399621e-01,-1.12384781e-01,-1.08812311e-01,5.88523515e-03,-6.02323872e-01,5.80698776e-01,2.18525136e-01,6.94205805e-01,1.65563210e-01,1.79934120e-01,-8.52628376e-01,5.66352784e-02,-3.12206615e-01
contig-161000000,-7.36893589e-01,-3.29389306e+00,1.99985886e+00,2.00330047e-01,-7.37192308e-01,-5.81262033e-02,-1.77419847e-01,-4.47795193e-01,1.37137284e+00,-5.02597727e-02,-6.58939003e-01,1.26258101e-01,-2.52880361e-01,-3.81413807e-01,4.43408787e-01,-3.13938956e-01,-1.39356237e+00,3.36626667e-01,-9.87224731e-01,7.29376291e-01,6.49822061e-02,1.33330127e+00,-8.36508887e-01,-8.56448396e-01,8.53568561e-01
contig-162000000,-5.74868016e-01,-2.51369173e+00,2.46809768e+00,6.42709396e-01,-1.72207932e-01,-8.77393460e-01,1.30114884e+00,-6.23616974e-01,5.82655709e-01,1.74888242e+00,-1.62543871e+00,-4.24317466e-01,-8.05460240e-01,7.15350151e-01,-4.37039893e-01,-1.07870110e+00,-8.81857952e-01,-1.00900999e+00,3.27121795e-01,-1.03846563e-01,3.43765137e-01,5.36666774e-01,-1.20433957e+00,1.40830063e-01,-3.28655250e-01
contig-163000000,-7.14929048e-01,-2.65331469e+00,2.08516651e+00,-2.73781688e-01,-3.38606454e-01,7.41892805e-01,-7.19844924e-01,1.14429423e+00,3.92944806e-02,-8.39896479e-01,-3.04041251e-01,-8.95305252e-01,2.19708635e-01,-6.41846039e-01,-2.59876745e-01,-4.62438051e-01,-5.71934765e-01,-6.55847715e-02,1.13225812e-02,6.80884129e-01,1.87142874e-02,-2.03410805e-02,-6.20405744e-01,-2.38604654e-01,-3.44171655e-01
contig-164000000,4.67781953e-01,1.05969081e+00,4.75352370e+00,-5.22451903e-01,-2.40081462e+00,1.76118542e+00,-8.07136590e-01,4.58751701e-01,1.06323744e+00,1.42715693e-01,1.51596127e-02,-1.36113520e+00,2.11732203e-01,9.52502484e-01,1.30230172e+00,-5.92562781e-02,1.29942466e-01,2.36837892e-01,-7.36469737e-01,-4.97565010e-01,-3.30331044e-01,1.31285570e+00,7.85703258e-01,3.20502539e-01,4.95083420e-01
contig-165000000,-1.24278034e+00,-7.37267685e+00,-7.40381420e-01,6.61059642e-01,9.94953672e-01,1.08197254e+00,1.56157717e+00,1.74229119e-01,-1.24991826e-01,-1.24672561e+00,-3.03132797e-01,-4.69038434e-01,3.86321646e-01,1.90621867e+00,-1.93170675e-01,-9.49962228e-02,1.42403007e-01,5.20972675e-01,3.42361833e-01,-6.03835699e-01,-2.61169466e-01,-1.02706031e+00,-6.06157370e-02,1.43441428e+00,-4.34504710e-02
contig-166000000,-6.22378780e-01,-4.14317091e+00,1.32056431e+00,3.16929630e-01,-2.44649972e-01,-3.25940398e-01,-4.84275926e-01,2.13099464e-01,4.94195353e-02,-7.63226783e-01,7.31281137e-01,-1.18794814e+00,-2.88925923e-01,-4.48309128e-01,-6.22757838e-01,8.47499233e-02,-3.85890585e-01,7.88879140e-02,-2.71920201e-01,-6.59213695e-01,-1.14179332e+00,2.21466037e-01,-1.03681570e+00,6.71001352e-01,-1.14456276e-01
contig-167000000,-7.24376179e+00,1.89504733e+00,-4.65452893e+00,3.49730152e-01,-6.21672622e-01,1.51029183e-01,7.30549349e-01,4.26095303e-01,8.67546015e-02,-1.71819797e-01,-2.30327517e-01,-2.15485139e-02,-1.27182958e-01,9.33447657e-02,-2.15875071e-01,2.36269259e-02,-5.86588900e-02,2.33234616e-01,-4.38347033e-01,-1.66877853e-01,9.77120434e-02,-5.66637770e-02,4.82104573e-02,1.13417548e-01,-1.60033493e-01
contig-168000000,4.57577412e+00,4.79660824e+00,1.77743934e+00,1.03921547e+00,5.16389942e+00,2.12753353e+00,-7.71368654e-01,2.44982973e+00,9.95713394e-01,3.93899036e-01,-7.64338273e-01,-3.27695034e-02,9.02097409e-01,-2.22462056e-01,1.01852159e+00,-3.12075671e-01,-8.67213888e-01,1.91367051e+00,-3.59400517e-01,2.77062583e-01,-1.05888791e+00,2.86281682e-01,4.13748880e-01,-9.19164052e-01,-4.17574316e-01
